Event_ID,Fight_ID,Date,B_ID,B_Name,B_HomeTown,B_Location,B_Age,B_Weight,R_ID,R_Name,R_HomeTown,R_Location,R_Age,R_Weight,WinningColor,Winby
649,4653,3/10/14,2162,Claudio Silva,"Rondonopolis, Mato Grosso Brazil",Rio de Janeiro Brazil,36.0,77.0,2030,Bradley Scott,Bath England,Melksham England,29.0,77.0,blue,DEC
649,4654,3/10/14,2161,Mats Nilsson,Helsingborg Sweden,Copenhagen Denmark,34.0,77.0,2064,Luke Barnatt,London England,Cambridge England,30.0,84.0,red,KO/TKO
649,4685,6/21/14,1911,Louis Gaudinot,"Yonkers, New York USA","Hoboken, New Jersey USA",34.0,56.0,2016,Phil Harris,Portsmouth England,Portsmouth England,35.0,56.0,no contest,SUB
650,4634,2/24/14,326,Demian Maia,Sao Paulo Brazil,Sao Paulo Brazil,40.0,77.0,1176,Rory MacDonald,"Quesnel, B.C. Canada","Montreal, Quebec Canada",29.0,77.0,red,DEC
650,4646,2/24/14,1596,TJ Waldburger,"Temple, Texas USA","Belton, Texas USA",30.0,77.0,870,Mike Pyle,"Dresden, Tennessee United States","Las Vegas, Nevada United States",43.0,77.0,red,KO/TKO
650,4656,4/1/16,2191,Pedro Munhoz,Sao Paulo Brazil,Sao Paulo Brazil,32.0,61.0,1039,Raphael Assuncao,Recife Brazil,"Alpharetta, Georgia  United States",36.0,61.0,red,DEC
650,4657,3/7/14,1944,Stephen Thompson,"Simpsonville, South Carolina United States","Simpsonville, South Carolina United States",35.0,77.0,2037,Robert Whittaker,Middlemore New Zealand,Sydney Australia,27.0,84.0,blue,KO/TKO
650,4666,3/7/14,2022,Sara McMann,"Takoma Park, Maryland United States","Sacramento, California United States",38.0,61.0,1828,Ronda Rousey,"Riverside, California USA","Venice, California USA",31.0,61.0,red,KO/TKO
650,4667,2/24/14,2099,Jessica Eye,"Barberton, Ohio United States","Cleveland, Ohio United States",32.0,56.0,1839,Alexis Davis,"Niagara Falls, Ontario Canada","San Jose, California United States",34.0,56.0,red,DEC
650,4668,2/24/14,2177,Aljamain Sterling,"Long Island, New York United States","Uniondale, New York United States",29.0,61.0,2192,Cody Gibson,"Blackwell, Oklahoma USA","Visalia, California USA",31.0,61.0,blue,DEC
650,4675,2/24/14,1092,Erik Koch,"Cedar Rapids, Iowa United States","Milwaukee, Wisconsin United States",30.0,70.0,1136,Rafaello Oliveira,Recife Brazil,"Whippany, NJ USA",36.0,70.0,blue,KO/TKO
650,4677,4/4/16,2135,Joshua Sampo,"Las Vegas, Nevada USA","St. Charles, Missouri USA",34.0,56.0,2152,Zach Makovsky,"Bethlehem, Pennsylvania USA","Philadelphia, Pennsylvania USA",35.0,56.0,red,DEC
650,4725,2/24/14,2185,Yosdenis Cedeno,Havana Cuba,"Miami, FL USA",33.0,70.0,2184,Ernest Chavez,"Brawley, CA USA","Orange County, CA USA",35.0,70.0,red,DEC
651,4525,1/16/14,2093,Elias Silverio,"Pirapora do Bom Jesus, Sao Paulo Brazil","Pirapora do Bom Jesus, Sao Paulo Brazil",32.0,70.0,1824,Isaac Vallie-Flagg,"Ann Arbor, Michigan USA","Albuquerque, New Mexico USA",40.0,70.0,blue,DEC
651,4599,1/16/14,1978,Sam Sicilia,"Spokane, Washington United States","Spokane, Washington United States",32.0,65.0,522,Cole Miller,"Augusta, Georgia USA","Coconut Creek, Florida USA",34.0,65.0,red,SUB
651,4600,1/16/14,1861,Mike Easton,"Washington, DC USA","Camp Springs, MD USA",34.0,61.0,1905,TJ Dillashaw,"Angels Camp, California USA","Denver, Colorado USA",32.0,61.0,red,DEC
651,4601,1/16/14,1781,Costas Philippou,Limassol Cyprus,"Long Island , New York USA",38.0,84.0,1294,Luke Rockhold,"Santa Cruz, California United States","Santa Cruz, California United States",33.0,84.0,red,KO/TKO
651,4608,1/16/14,1546,Brad Tavares,"Kailua, Hawaii United States","Las Vegas, Nevada United States",30.0,84.0,1783,Lorenz Larkin,"Riverside, California USA","Riverside, California USA",32.0,77.0,blue,DEC
651,4612,1/16/14,2090,Brian Houston,"Riverdale, GA USA","Omaha, NE USA",37.0,84.0,1810,Trevor Smith,"Vancouver, Washington United States","Tukwila, Washington United States",37.0,84.0,red,DEC
651,4613,1/16/14,2168,Beneil Dariush,Goetapeh Iran,"Yorba Linda, California United States",29.0,70.0,1478,Charlie Brenneman,"Hollidaysburg, PA USA","Whippany, NJ USA",37.0,70.0,blue,SUB
651,4614,1/16/14,1817,Justin Edwards,"Mansfield, Ohio USA","Bellefontaine, Ohio USA",35.0,70.0,1814,Ramsey Nijem,"Concord, CA USA","San Francisco, CA USA",30.0,70.0,red,DEC
651,4616,1/16/14,1806,Derek Brunson,"Wilmington, North Carolina United States","Wilmington, North Carolina United States",34.0,84.0,1866,Yoel Romero,Pinar del Rio Cuba,"Coconut Creek, Florida United States",41.0,84.0,red,KO/TKO
651,4617,1/19/14,2102,Garett Whiteley,"Indianapolis, Indiana USA","Indianapolis, Indiana USA",37.0,70.0,1986,Vinc Pichel,"Lancaster, California United States","Simi Valley, California United States",35.0,70.0,red,DEC
651,4629,1/16/14,1504,Dustin Ortiz,"Goshen, Indiana United States","Franklin, Tennessee United States",29.0,56.0,2007,John Moraga,"Phoenix, Arizona United States","Phoenix, Arizona United States",34.0,56.0,red,DEC
651,4664,1/16/14,2166,Louis Smolka,"Honolulu, Hawaii United States","Kapolei, Hawaii  United States",27.0,56.0,2142,Alptekin Ozkilic,Istanbul Turkey,"Long Island, NY USA",32.0,56.0,blue,DEC
652,4581,1/27/14,375,Gabriel Gonzaga,Rio de Janeiro Brazil,"Worcester, Massachusetts USA",39.0,109.0,1852,Stipe Miocic,"Euclid, Ohio United States","Independence, Ohio United States",36.0,109.0,red,DEC
652,4584,1/27/14,1999,Hugo Viana,"Maua, Sao Paulo Brazil","Salvador, Bahia Brazil",36.0,61.0,2088,Junior Hernandez,"Muscatine, IA USA","Coconut Creek, FL USA",32.0,61.0,blue,DEC
652,4602,1/27/14,356,Josh Thomson,"San Jose, CA USA","San Jose, CA USA",40.0,70.0,1066,Benson Henderson,"Colorado Springs, Colorado USA","Glendale, Arizona USA",34.0,77.0,red,DEC
652,4604,1/27/14,545,Jeremy Stephens,"Des Moines, Iowa United States","San Diego, California United States",32.0,65.0,1486,Darren Elkins,"Portage, Indiana United States","Portage, Indiana United States",34.0,65.0,blue,DEC
647,4625,2/16/14,2097,Jesse Ronson,"London, Ontario Canada","London, Ontario Canada",32.0,70.0,1997,Francisco Trinaldo,"Amarante, Piaui Brazil","Brasilia, Distrito Federal Brazil",40.0,70.0,red,DEC
649,4521,3/10/14,501,Melvin Guillard,"New Orleans, LA USA","Coconut Creek, FL USA",35.0,70.0,1711,Michael Johnson,"St. Louis, Missouri United States","Boca Raton, Florida United States",32.0,65.0,red,DEC
650,4706,2/24/14,1694,Patrick Cummins,"Doylestown, Pennsylvania United States","Boca Raton, Florida United States",37.0,93.0,1409,Daniel Cormier,"Lafayette, Louisiana United States","San Jose, California United States",39.0,106.0,red,KO/TKO
652,4609,6/6/14,2041,Yaotzin Meza,"Santa Ana, California USA","Glendale, Arizona USA",37.0,65.0,2010,Chico Camus,"Milwaukee, Wisconsin USA","Milwaukee, Wisconsin USA",33.0,56.0,no contest,DEC
653,4692,3/17/14,2128,Rob Whiteford,Fauldhouse Scotland,Glasgow Scotland,35.0,65.0,1932,Daniel Pineda,"Dallas, TX USA","Houston, TX USA",33.0,65.0,blue,DEC
660,4774,5/23/14,1478,Charlie Brenneman,"Hollidaysburg, PA USA","Whippany, NJ USA",37.0,70.0,1061,Danny Castillo,"San Francisco, California USA","Sacramento, California USA",39.0,70.0,red,KO/TKO
662,4710,3/24/14,2036,Norman Parke,Bushmills Northern Ireland,Bushmills Northern Ireland,31.0,70.0,2078,Leonardo Santos,Rio de Janeiro Brazil,"Campos, Rio de Janeiro Brazil",38.0,70.0,draw,
663,4812,4/21/14,2224,Elias Theodorou,"Toronto, Ontario Canada","Toronto, Ontario Canada",30.0,84.0,2225,Sheldon Westcott,"Edmonton, Alberta Canada","St. Albert, Alberta Canada",34.0,77.0,blue,KO/TKO
665,4753,5/21/14,2055,Ryan LaFlare,"Lindenhurst, New York United States","Farmingdale, New York United States",35.0,77.0,646,John Howard,"Boston, Massachusetts USA","Boston, Massachusetts USA",35.0,77.0,blue,DEC
667,4739,5/12/14,1594,Rafael Natal,Belo Horizonte Brazil,"New York City, New York United States",35.0,84.0,419,Ed Herman,"Vancouver, Washington United States","Portland, Oregon United States ",38.0,93.0,red,DEC
668,4806,6/9/14,1184,Bryan Caraway,"Goldendale, Washington United States","Las Vegas, Nevada United States",34.0,61.0,1979,Erik Perez,Monterrey Mexico,Monterrey Mexico,28.0,61.0,blue,SUB
670,4783,6/29/14,545,Jeremy Stephens,"Des Moines, Iowa United States","San Diego, California United States",32.0,65.0,1050,Cub Swanson,"Palm Springs, California United States","Palm Springs, California United States",34.0,65.0,red,DEC
671,4927,7/8/14,2286,Eddie Gordon,"Montego Bay, Jamaica West Indies","Uniondale, New York USA",35.0,84.0,2282,Dhiego Lima,"Goiania, Goias Brazil","Atlanta, Georgia USA",29.0,77.0,blue,KO/TKO
673,4868,7/8/14,1755,Alex Caceres,"Miami, Florida United States","Miami, Florida United States",30.0,65.0,959,Urijah Faber,"Isla Vista , California USA","Sacramento, California USA",39.0,61.0,red,SUB
675,4872,7/21/14,1810,Trevor Smith,"Vancouver, Washington United States","Tukwila, Washington United States",37.0,84.0,2058,Tor Troeng,Umea Sweden,Umea Sweden,35.0,84.0,blue,DEC
677,4856,9/2/14,1401,Shayna Baszler,"Sioux Falls, South Dakota USA","Venice, California USA",38.0,61.0,2133,Bethe Correia,"Campina Grande, Paraiba Brazil","Campina Grande, Paraiba Brazil",35.0,61.0,red,KO/TKO
652,4610,1/27/14,915,Adriano Martins,"Manaus, Amazonas Brazil","Manaus, Amazonas Brazil",35.0,70.0,1076,Donald Cerrone,"Denver, Colorado United States","Albuquerque, New Mexico United States",35.0,77.0,red,KO/TKO
652,4630,1/27/14,1060,Yves Jabouin,Port au Prince Haiti,"Montreal, Quebec Canada",39.0,61.0,961,Eddie Wineland,"Houston, Texas United States","Chesterton, Indiana  United States",34.0,61.0,red,KO/TKO
652,4632,12/5/16,2076,Nikita Krylov,Donetsk Ukraine,Donetsk Ukraine,26.0,93.0,2106,Walt Harris,"Birmingham, Alabama United States","Birmingham, Alabama United States",35.0,113.0,blue,KO/TKO
652,4640,1/27/14,2028,Mike Rio,"Miami, FL USA","Miami, FL USA",37.0,70.0,1976,Daron Cruickshank,"Wayne, Michigan USA","Detroit, Michigan USA",33.0,70.0,red,KO/TKO
652,4661,1/27/14,2118,Sergio Pettis,"Milwaukee, Wisconsin United States","Milwaukee, Wisconsin United States",25.0,56.0,1755,Alex Caceres,"Miami, Florida United States","Miami, Florida United States",30.0,65.0,red,SUB
652,4689,1/27/14,2173,Mike Rhodes,"Waterloo, Iowa USA","Milwaukee, Wisconsin USA",28.0,77.0,2174,George Sullivan,"Red Bank, New Jersey United States","Belmar, New Jersey United States",37.0,77.0,red,DEC
653,4628,3/17/14,471,Robbie Lawler,"San Diego, California United States ","Coconut Creek, Florida United States ",36.0,77.0,947,Johny Hendricks,"Ada, Oklahoma United States","Fort Worth, Texas United States",35.0,84.0,red,DEC
653,4637,6/3/14,2204,Sean Strickland,"Anaheim, California United States","Corona, California United States",27.0,77.0,2067,Bubba McDaniel,"Childress, TX USA","Wichita Falls, TX USA",35.0,84.0,blue,SUB
653,4639,2/13/17,768,Hector Lombard,Matanzas Cuba,"Matanzas, Cuba United States",40.0,84.0,1202,Jake Shields,"Summertown , TN USA","San Francisco, CA USA",39.0,77.0,blue,DEC
653,4647,10/7/18,1974,Myles Jury,"Hazel Park, Michigan United States","San Diego, California United States",29.0,65.0,461,Diego Sanchez,"Albuquerque, New Mexico United States","Albuquerque, New Mexico United States",36.0,70.0,blue,DEC
653,4648,3/17/14,2130,Alex Garcia,Santiago Dominican Republic,"Montreal, Quebec Canada",31.0,77.0,2053,Sean Spencer,"Bluefield, Virginia USA","Dallas, Texas USA",31.0,77.0,blue,DEC
653,4650,3/17/14,1386,Tyron Woodley,"St. Louis, Missouri United States","St. Louis, Missouri United States",36.0,77.0,663,Carlos Condit,"Albuquerque, New Mexico United States","Albuquerque, New Mexico United States",34.0,77.0,blue,KO/TKO
653,4655,4/2/14,2126,Justin Scoggins,"Spartanburg, South Carolina United States","Spartanburg, South Carolina United States",26.0,61.0,1143,Will Campuzano,Alcapulco Mexico,"Dallas, TX USA",32.0,56.0,blue,DEC
653,4674,3/17/14,669,Rick Story,"Tacoma, WA USA","Vancouver, Washington USA",34.0,77.0,2070,Kelvin Gastelum,"San Jose, California United States","Yuma, Arizona United States",26.0,84.0,red,DEC
653,4676,3/17/14,1859,Jimy Hettes,"Kingston, Pennsylvania USA","Swoyersville, Pennsylvania USA",31.0,65.0,1907,Dennis Bermudez,"Saugerties, New York United States","Lindenhurst, New York United States",31.0,65.0,red,KO/TKO
653,4678,3/17/14,2079,Jessica Andrade,"Umuarama, Parana Brazil","Niteroi, Rio de Janeiro Brazil",27.0,52.0,2150,Raquel Pennington,"Colorado Springs, Colorado United States","Colorado Spring, Colorado United States",30.0,61.0,blue,DEC
653,4690,4/2/14,2175,Francisco Trevino,Mexico City Mexico,"McAllen, Texas USA",36.0,70.0,2012,Renee Forte,"Fortaleza, CE Brazil","Fortaleza, Ceara Brazil",31.0,70.0,blue,DEC
653,4728,12/5/16,2076,Nikita Krylov,Donetsk Ukraine,Donetsk Ukraine,26.0,93.0,1499,Ovince Saint Preux,"Immokalee, Florida United States","Knoxville, Tennessee United States",35.0,93.0,red,SUB
655,4670,3/7/14,637,John Hathaway,"Brighton, Sussex England","Brighton, Sussex England",31.0,77.0,455,Dong Hyun Kim,Suwon South Korea,Busan South Korea,36.0,77.0,red,KO/TKO
655,4671,3/7/14,1850,Shawn Jordan,"El Paso, Texas USA","Baton Rouge, Louisiana USA",33.0,118.0,1163,Matt Mitrione,"Bloomington, Illinois USA","Indianapolis, Indiana USA",40.0,120.0,red,KO/TKO
655,4672,3/3/14,476,Ivan Menjivar,La Paz El Salvador,"Montreal, Quebec Canada",36.0,65.0,733,Hatsu Hioki,"Nagoya, Aichi Pref. Japan","Nagoya, Aichi Pref. Japan",35.0,65.0,red,DEC
655,4673,3/3/14,2169,Yui Chul Nam,Seoul South Korea,Seoul South Korea,37.0,65.0,2044,Kazuki Tokudome,Tokyo Japan,Tokyo Japan,31.0,70.0,blue,DEC
655,4699,3/3/14,1882,Vaughan Lee,Birmingham England,Birmingham England,35.0,61.0,1243,Nam Phan,"Orange County, CA USA","Little Saigon, CA USA",35.0,61.0,blue,DEC
655,4701,3/3/14,2179,Lipeng Zhang,,,,,2180,Sai Wang,Shandong China,Beijing China,32.0,77.0,blue,DEC
655,4731,3/3/14,2188,An Ying Wang,Inner Mongolia China,Xi'an China,27.0,77.0,2187,Albert Cheng,"Toronto, Ontario Canada","Toronto, Ontario Canada",33.0,77.0,blue,KO/TKO
655,4732,3/3/14,2190,Mark Eddiva,Baguio City Philippines,Baguio City Philippines,32.0,65.0,2189,Jumabieke Tuerxun,Xinjiang China,Xi'an China,32.0,61.0,blue,DEC
660,4686,5/23/14,1968,Glover Teixeira,"Sobralia, Minas Gerais Brazil","Danbury, Connecticut United States",38.0,93.0,549,Jon Jones,"Rochester, New York USA","Albuquerque, New Mexico USA",31.0,93.0,red,DEC
660,4695,5/23/14,2119,Andre Fili,"Federal Way, Washington United States ","Sacramento, California United States ",28.0,65.0,1936,Max Holloway,"Oahu, Hawaii United States","Waianae, Hawaii United States",26.0,65.0,red,SUB
660,4704,12/1/16,1970,Tim Elliott,"Wichita, Kansas United States","Lee's Summit, Missouri United States",31.0,56.0,911,Joseph Benavidez,"San Antonio, Texas USA","Las Cruces, New Mexico USA",34.0,56.0,red,SUB
660,4705,5/23/14,2133,Bethe Correia,"Campina Grande, Paraiba Brazil","Campina Grande, Paraiba Brazil",35.0,61.0,2138,Jessamyn Duke,"Whitesburg, KY USA","Glendale, CA USA",32.0,61.0,blue,DEC
660,4717,5/23/14,435,Tim Boetsch,"Lincolnville, Maine United States","Sunbury, Pennsylvania United States",37.0,84.0,1294,Luke Rockhold,"Santa Cruz, California United States","Santa Cruz, California United States",33.0,84.0,red,SUB
660,4719,5/23/14,516,Anthony Johnson,"Dublin, Georgia United States","Boca Raton, Florida United States",34.0,93.0,1189,Phil Davis,"Harrisburg, Pennsylvania USA","San Diego, California USA",34.0,93.0,blue,DEC
660,4729,5/23/14,1481,Yancy Medeiros,"Makaha, Hawaii United States","Makaha, Hawaii United States",31.0,77.0,509,Jim Miller,"Sparta, New Jersey United States","Sparta, New Jersey United States",35.0,70.0,red,SUB
660,4740,5/23/14,1824,Isaac Vallie-Flagg,"Ann Arbor, Michigan USA","Albuquerque, New Mexico USA",40.0,70.0,721,Takanori Gomi,Kanagawa Japan,Tokyo Japan,40.0,70.0,red,DEC
660,4817,5/23/14,2219,Patrick Williams,"Miami, Florida United States","Homestead, Florida United States",37.0,61.0,2220,Chris Beal,"Ventura, California USA","Ventura, California USA",33.0,61.0,red,KO/TKO
661,4635,4/21/14,1919,Khabib Nurmagomedov,Dagestan Russia,Dagestan Russia,30.0,70.0,532,Rafael dos Anjos,Rio de Janeiro Brazil,Rio de Janeiro Brazil,33.0,77.0,blue,DEC
661,4687,4/21/14,1515,Travis Browne,"Honolulu, Hawaii United States","San Diego, California United States",36.0,115.0,308,Fabricio Werdum,Porto Alegre Brazil,"Los Angeles, California United States",41.0,104.0,red,DEC
661,4688,4/21/14,1618,Liz Carmouche,"Lafayette, Louisiana United States","San Diego, California United States",34.0,56.0,1317,Miesha Tate,"Tacoma, Washington United States","Las Vegas, Nevada United States",32.0,61.0,red,DEC
661,4707,4/21/14,1657,Edson Barboza,Rio de Janeiro Brazil,"Nova Friburgo, Rio de Janeiro Brazil",32.0,70.0,1076,Donald Cerrone,"Denver, Colorado United States","Albuquerque, New Mexico United States",35.0,77.0,red,SUB
661,4721,4/21/14,1866,Yoel Romero,Pinar del Rio Cuba,"Coconut Creek, Florida United States",41.0,84.0,1546,Brad Tavares,"Kailua, Hawaii United States","Las Vegas, Nevada United States",30.0,84.0,blue,DEC
661,4722,4/21/14,197,Pat Healy,"Salem, OR USA","Portland, OR USA",35.0,70.0,1272,Jorge Masvidal,"Miami, Florida United States","Miami, Florida United States",33.0,77.0,red,DEC
661,4723,4/21/14,2218,Luke Zachrich,"Defiance, OH USA","Columbus, OH USA",36.0,84.0,1926,Caio Magalhaes,"Fortaleza, Ceara Brazil","Fortaleza, Ceara Brazil",30.0,84.0,red,KO/TKO
661,4724,4/21/14,1547,Seth Baczynski,"Kauai, Hawaii USA","Apache Junction, Arizona USA",36.0,77.0,511,Thiago Alves,Fortaleza Brazil,"Coconut Creek, Florida United States",35.0,77.0,red,DEC
661,4726,4/21/14,2203,Hernani Perpetuo,Rio de Janeiro Brazil,Rio de Janeiro Brazil,33.0,77.0,1867,Jordan Mein,"Lethbridge, Alberta Canada","Lethbridge, Alberta Canada",28.0,77.0,red,DEC
661,4735,4/21/14,2194,Jack May,"Santa Clara, CA USA","Fullerton, CA USA",37.0,115.0,2082,Derrick Lewis,"New Orleans, Louisiana United States","Houston, Texas United States",33.0,118.0,red,KO/TKO
661,4741,4/21/14,2216,Alex White,"Columbia, Missouri United States","Farmington, Missouri United States",29.0,70.0,1930,Estevan Payan,"Phoenix, AZ USA","Tempe, AZ USA",36.0,65.0,blue,KO/TKO
661,4801,4/21/14,2217,Ray Borg,"Tucson, Arizona United States","Albuquerque, New Mexico United States",25.0,56.0,1504,Dustin Ortiz,"Goshen, Indiana United States","Franklin, Tennessee United States",29.0,56.0,red,DEC
661,4802,4/21/14,2214,Chas Skelly,"Azle, Texas Untied States","Arlington, Texas United States",33.0,65.0,2213,Mirsad Bektic,Srebrenica Bosnia,"Montreal, Quebec Canada",27.0,65.0,red,DEC
662,4691,3/24/14,129,Dan Henderson,"Downey, California USA","Temecula, California USA",48.0,84.0,457,Mauricio Rua,Curitiba Brazil,Curitiba Brazil,36.0,93.0,blue,KO/TKO
662,4702,3/24/14,2199,Hans Stringer,Rhenen The Netherlands,Rhen Netherlands,31.0,93.0,2085,Francimar Barroso,"Xapuri, Acre Brazil",Rio de Janeiro Brazil,38.0,93.0,blue,DEC
662,4709,3/24/14,507,CB Dollaway,"Mt. Gilead, Ohio United States","Tempe, Arizona United States",35.0,84.0,1991,Cezar Ferreira,"Ibitinga, Sao Paulo Brazil","Miami, Florida United States",33.0,84.0,blue,KO/TKO
662,4711,3/24/14,1742,Gian Villante,"Levittown, New York United States","Bellmore, New York United States",33.0,93.0,1663,Fabio Maldonado,"Sorocaba, Sao Paolo Brazil","Florianopolis, Santa Catarina Brazil",38.0,93.0,red,DEC
662,4712,3/24/14,1916,Steven Siler,"Anaheim, CA USA","Ogden, UT USA",31.0,65.0,1994,Rony Jason,"Quixada, Ceara Brazil","Quixada, Ceara Brazil",34.0,65.0,red,KO/TKO
662,4713,4/5/16,2144,Mairbek Taisumov,"Grozny, Chechen Republic Russia",Vienna Austria,30.0,70.0,2074,Michel Prazeres,"Belem, Para Brazil","Belem, Para Brazil",37.0,77.0,red,DEC
662,4714,3/24/14,2087,Thiago Santos,Rio de Janeiro Brazil,Rio de Janeiro Brazil,34.0,93.0,1835,Ronny Markes,"Natal, Rio Grande do Norte Brazil",Rio de Janeiro Brazil,30.0,84.0,blue,KO/TKO
662,4715,3/24/14,1034,Scott Jorgensen,"Payson, UT USA","Boise, ID USA",36.0,61.0,2011,Jussier Formiga,Rio Grande do Norte Brazil,Natal Brazil,33.0,56.0,red,SUB
662,4716,3/24/14,1655,Kenny Robertson,"Spring Bay, Illinois USA","Washington, Illinois USA",34.0,77.0,2000,Thiago Perpetuo,"Santo Andre, Sao Paulo Brazil","Santo Andre, Sao Paulo Brazil",30.0,77.0,blue,SUB
662,4734,3/24/14,2193,Noad Lahat,"Alfei Menashe, Samaria Israel","San Jose, California USA",34.0,65.0,1993,Godofredo Pepey,"Fortaleza, Ceara Brazil","Fortaleza, Ceara Brazil",31.0,65.0,red,KO/TKO
663,4696,4/21/14,1549,Kyle Noke,"Dubbo, New South Wales Australia","Albuquerque, New Mexico USA",38.0,77.0,405,Patrick Cote,"Rimouski, Quebec Canada","Montreal, Quebec Canada",38.0,77.0,red,DEC
663,4697,4/21/14,2178,Tim Gorman,"Des Moines, IA USA","Des Moines, IA USA",35.0,61.0,1935,Mitch Gagnon,"Sturgeon Falls, Ontario Canada","Sudbury, Ontario Canada",33.0,61.0,red,DEC
663,4698,4/21/14,1493,KJ Noons,"Kona, Hawaii USA","San Diego, California USA",35.0,70.0,520,Sam Stout,"London, Ontario Canada","London, Ontario Canada",34.0,70.0,blue,KO/TKO
663,4700,4/21/14,1403,Tim Kennedy,"San Luis Obispo, CA United States","Austin, TX United States",39.0,84.0,368,Michael Bisping,Manchester England,Manchester England,39.0,84.0,blue,DEC
663,4708,4/21/14,2230,Mike de la Torre,"San Diego, California United States","Glendale, Arizona United States",32.0,65.0,452,Mark Bocek,"Toronto, Ontario Canada","Woodbridge, Ontario Canada",36.0,70.0,red,DEC
663,4733,4/21/14,2221,Leslie Smith,"Santa Ana, California United States","Pleasant Hill, California United States",36.0,61.0,1380,Sarah Kaufman,"Victoria, British Columbia Canada","Victoria, British Columbia Canada",33.0,61.0,red,DEC
663,4737,4/21/14,2205,Sean O'Connell,"Cottage Grove, Minnesota USA","Salt Lake City, Utah USA",35.0,93.0,1922,Ryan Jimmo,"St. John, New Brunswick Canada","Edmonton, Alberta Canada",36.0,93.0,red,KO/TKO
663,4743,4/21/14,2054,Dustin Kimura,"Honolulu, Hawaii USA","Honolulu, Hawaii USA",29.0,61.0,454,George Roop,"Tucson, AZ USA","Tucson, AZ USA",36.0,61.0,red,DEC
663,4765,4/21/14,1954,Akira Corassani,Lund Sweden,"Brooklyn, New York USA",36.0,65.0,1595,Dustin Poirier,"Lafayette, Louisiana United States","Coconut Creek, Florida United States",29.0,70.0,red,KO/TKO
663,4811,7/24/18,2223,Olivier Aubin-Mercier,"Montreal, Quebec Canada","Montreal, Quebec Canada",29.0,70.0,2222,Chad Laprise,"Chatham, Ontario Canada","Chatham, Ontario Canada",32.0,77.0,red,DEC
663,4813,4/21/14,2226,Vik Grujic,"Melbourne, Victoria Australia","Melbourne, Victoria Australia",41.0,77.0,2227,Nordine Taleb,St. Tropez France,"Montreal, Quebec Canada",37.0,77.0,red,DEC
663,4814,4/21/14,2229,Chris Indich,"Perth, Western Australia Australia","Perth, Western Australia Australia",31.0,77.0,2228,Richard Walsh,"North Shore, Sydney  Australia","North Shore , Sydney Australia",29.0,77.0,red,DEC
664,4693,5/24/14,965,Jake Ellenberger,"Omaha, Nebraska United States","Lake Forest, California United States",33.0,77.0,471,Robbie Lawler,"San Diego, California United States ","Coconut Creek, Florida United States ",36.0,77.0,red,KO/TKO
664,4747,5/24/14,2010,Chico Camus,"Milwaukee, Wisconsin USA","Milwaukee, Wisconsin USA",33.0,56.0,2136,Chris Holdsworth,"Van Nuys, CA USA","Sacramento, CA USA",30.0,61.0,red,DEC
664,4748,5/25/14,2237,Aaron Phillips,"Houston, TX USA","Lafayette, LA USA",29.0,65.0,1978,Sam Sicilia,"Spokane, Washington United States","Spokane, Washington United States",32.0,65.0,red,DEC
664,4750,6/3/14,1096,James Krause,"Newport News, Virginia USA","Lee's Summit, Missouri USA",32.0,70.0,530,Jamie Varner,"Phoenix, Arizona USA","Tempe, Arizona USA",33.0,70.0,blue,KO/TKO
664,4761,5/24/14,1689,Francisco Rivera,"Whittier, California USA","Buena Park, California USA",37.0,61.0,1051,Takeya Mizugaki,Ibaraki Japan,Kanagawa Japan,34.0,61.0,red,DEC
664,4762,6/3/14,1891,Mitch Clarke,"Sakatoon, Saskatchewan Canada","Edmonton, Alberta Canada",32.0,70.0,1983,Al Iaquinta,"Wantagh, New York United States","Wantagh, New York United States",31.0,70.0,blue,SUB
664,4764,5/24/14,1997,Francisco Trinaldo,"Amarante, Piaui Brazil","Brasilia, Distrito Federal Brazil",40.0,70.0,1985,Michael Chiesa,"Aurora, Colorado United States","Spokane Valley, Washington United States",30.0,70.0,red,DEC
664,4768,5/24/14,941,Katsunori Kikuno,Kagoshima Japan,Tokyo Japan,36.0,65.0,1815,Tony Ferguson,"Oxnard, California United States","Orange County, California United States",34.0,70.0,red,KO/TKO
664,4779,5/25/14,1986,Vinc Pichel,"Lancaster, California United States","Simi Valley, California United States",35.0,70.0,1080,Anthony Njokuani,Enugu Nigeria,"Las Vegas, Nevada USA",38.0,70.0,blue,DEC
664,4782,7/8/16,2206,Li Jingliang,Xinjiang China,Beijing China,30.0,77.0,2236,David Michaud,"Pine Ridge, Sout Dakota USA","Glendale, Arizona USA",29.0,70.0,blue,DEC
664,4796,5/25/14,1905,TJ Dillashaw,"Angels Camp, California USA","Denver, Colorado USA",32.0,61.0,1527,Renan Barao,Natal Brazil,Rio de Janeiro Brazil,31.0,61.0,blue,KO/TKO
664,4825,5/24/14,129,Dan Henderson,"Downey, California USA","Temecula, California USA",48.0,84.0,1409,Daniel Cormier,"Lafayette, Louisiana United States","San Jose, California United States",39.0,106.0,red,SUB
665,4720,5/21/14,1015,Roy Nelson,"Las Vegas, Nevada United States","Las Vegas, Nevada United States",42.0,119.0,272,Minotauro Nogueira,Bahia Brazil,Rio de Janeiro Brazil,42.0,109.0,blue,KO/TKO
